DELIVERY_START,spot_id_delta
2023-04-02 00:00:00+02:00,5.859040136561163
2023-04-02 01:00:00+02:00,-2.9269255400200382
2023-04-02 02:00:00+02:00,-7.973465204604561
2023-04-02 03:00:00+02:00,-7.973465204604561
2023-04-02 04:00:00+02:00,-7.973465204604561
2023-04-02 05:00:00+02:00,-7.973465204604561
2023-04-02 06:00:00+02:00,-7.973465204604561
2023-04-02 07:00:00+02:00,-7.973465204604561
2023-04-02 08:00:00+02:00,-7.973465204604561
2023-04-02 09:00:00+02:00,123.46996027976672
2023-04-02 10:00:00+02:00,123.46996027976672
2023-04-02 11:00:00+02:00,103.71836899862367
2023-04-02 12:00:00+02:00,35.04436554771113
2023-04-02 13:00:00+02:00,35.04436554771113
2023-04-02 14:00:00+02:00,44.82220469820304
2023-04-02 15:00:00+02:00,44.82220469820304
2023-04-02 16:00:00+02:00,44.82220469820304
2023-04-02 17:00:00+02:00,35.04436554771113
2023-04-02 18:00:00+02:00,35.04436554771113
2023-04-02 19:00:00+02:00,35.04436554771113
2023-04-02 20:00:00+02:00,21.16869418653644
2023-04-02 21:00:00+02:00,21.16869418653644
2023-04-02 22:00:00+02:00,21.16869418653644
2023-04-02 23:00:00+02:00,21.16869418653644
2023-04-03 00:00:00+02:00,21.16869418653644
2023-04-03 01:00:00+02:00,-7.973465204604561
2023-04-03 02:00:00+02:00,-6.074641679232485
2023-04-03 03:00:00+02:00,-6.074641679232485
2023-04-03 04:00:00+02:00,-6.074641679232485
2023-04-03 05:00:00+02:00,-6.074641679232485
2023-04-03 06:00:00+02:00,-6.074641679232485
2023-04-03 07:00:00+02:00,4.781880021711015
2023-04-03 08:00:00+02:00,-739.093878348199
2023-04-03 09:00:00+02:00,5.859040136561163
2023-04-03 10:00:00+02:00,5.859040136561163
2023-04-03 11:00:00+02:00,5.859040136561163
2023-04-03 12:00:00+02:00,5.859040136561163
2023-04-03 13:00:00+02:00,41.6247749862071
2023-04-03 14:00:00+02:00,44.82220469820304
2023-04-03 15:00:00+02:00,44.82220469820304
2023-04-03 16:00:00+02:00,44.82220469820304
2023-04-03 17:00:00+02:00,44.82220469820304
2023-04-03 18:00:00+02:00,44.82220469820304
2023-04-03 19:00:00+02:00,5.859040136561163
2023-04-03 20:00:00+02:00,5.859040136561163
2023-04-03 21:00:00+02:00,5.859040136561163
2023-04-03 22:00:00+02:00,5.859040136561163
2023-04-03 23:00:00+02:00,5.859040136561163
2023-04-04 00:00:00+02:00,5.859040136561163
2023-04-04 01:00:00+02:00,-6.074641679232485
2023-04-04 02:00:00+02:00,6.830794076211627
2023-04-04 03:00:00+02:00,6.830794076211627
2023-04-04 04:00:00+02:00,6.830794076211627
2023-04-04 05:00:00+02:00,6.830794076211627
2023-04-04 06:00:00+02:00,6.830794076211627
2023-04-04 07:00:00+02:00,6.830794076211627
2023-04-04 08:00:00+02:00,15.400052262595068
2023-04-04 09:00:00+02:00,5.859040136561163
2023-04-04 10:00:00+02:00,5.859040136561163
2023-04-04 11:00:00+02:00,5.859040136561163
2023-04-04 12:00:00+02:00,-3.4572847222938345
2023-04-04 13:00:00+02:00,-3.4572847222938345
2023-04-04 14:00:00+02:00,-3.4572847222938345
2023-04-04 15:00:00+02:00,-3.4572847222938345
2023-04-04 16:00:00+02:00,44.82220469820304
2023-04-04 17:00:00+02:00,44.82220469820304
2023-04-04 18:00:00+02:00,17.548947563081953
2023-04-04 19:00:00+02:00,17.548947563081953
2023-04-04 20:00:00+02:00,17.548947563081953
2023-04-04 21:00:00+02:00,5.859040136561163
2023-04-04 22:00:00+02:00,5.859040136561163
2023-04-04 23:00:00+02:00,5.859040136561163
2023-04-05 00:00:00+02:00,0.294914676604364
2023-04-05 01:00:00+02:00,6.830794076211627
2023-04-05 02:00:00+02:00,-4.542629621358462
2023-04-05 03:00:00+02:00,-4.542629621358462
2023-04-05 04:00:00+02:00,-4.542629621358462
2023-04-05 05:00:00+02:00,-4.542629621358462
2023-04-05 06:00:00+02:00,-4.542629621358462
2023-04-05 07:00:00+02:00,-4.542629621358462
2023-04-05 08:00:00+02:00,-739.093878348199
2023-04-05 09:00:00+02:00,62.50600362778222
2023-04-05 10:00:00+02:00,62.50600362778222
2023-04-05 11:00:00+02:00,-3.4572847222938345
2023-04-05 12:00:00+02:00,-3.4572847222938345
2023-04-05 13:00:00+02:00,-3.4572847222938345
2023-04-05 14:00:00+02:00,-3.4572847222938345
2023-04-05 15:00:00+02:00,-3.4572847222938345
2023-04-05 16:00:00+02:00,7.969920647518617
2023-04-05 17:00:00+02:00,7.969920647518617
2023-04-05 18:00:00+02:00,7.969920647518617
2023-04-05 19:00:00+02:00,7.969920647518617
2023-04-05 20:00:00+02:00,7.14542446478487
2023-04-05 21:00:00+02:00,7.14542446478487
2023-04-05 22:00:00+02:00,7.14542446478487
2023-04-05 23:00:00+02:00,7.14542446478487
2023-04-06 00:00:00+02:00,7.14542446478487
2023-04-06 01:00:00+02:00,-4.542629621358462
2023-04-06 02:00:00+02:00,2.1097867486276805
2023-04-06 03:00:00+02:00,2.1097867486276805
2023-04-06 04:00:00+02:00,2.1097867486276805
2023-04-06 05:00:00+02:00,2.1097867486276805
2023-04-06 06:00:00+02:00,2.1097867486276805
2023-04-06 07:00:00+02:00,53.17577065526963
2023-04-06 08:00:00+02:00,53.17577065526963
2023-04-06 09:00:00+02:00,19.98625925765714
2023-04-06 10:00:00+02:00,1.224705629457797
2023-04-06 11:00:00+02:00,1.224705629457797
2023-04-06 12:00:00+02:00,1.224705629457797
2023-04-06 13:00:00+02:00,-7.888026603947884
2023-04-06 14:00:00+02:00,-7.888026603947884
2023-04-06 15:00:00+02:00,-7.888026603947884
2023-04-06 16:00:00+02:00,18.195442305290612
2023-04-06 17:00:00+02:00,-15.854281488823101
2023-04-06 18:00:00+02:00,28.358345949901143
2023-04-06 19:00:00+02:00,23.98601992255591
2023-04-06 20:00:00+02:00,23.98601992255591
2023-04-06 21:00:00+02:00,20.69530052699518
2023-04-06 22:00:00+02:00,22.870046828320483
2023-04-06 23:00:00+02:00,10.53844767216241
2023-04-07 00:00:00+02:00,10.53844767216241
2023-04-07 01:00:00+02:00,2.1097867486276805
2023-04-07 02:00:00+02:00,2.1097867486276805
2023-04-07 03:00:00+02:00,2.1097867486276805
2023-04-07 04:00:00+02:00,2.1097867486276805
2023-04-07 05:00:00+02:00,2.1097867486276805
2023-04-07 06:00:00+02:00,2.1097867486276805
2023-04-07 07:00:00+02:00,53.17577065526963
2023-04-07 08:00:00+02:00,53.17577065526963
2023-04-07 09:00:00+02:00,7.14542446478487
2023-04-07 10:00:00+02:00,7.14542446478487
2023-04-07 11:00:00+02:00,7.14542446478487
2023-04-07 12:00:00+02:00,-3.4572847222938345
2023-04-07 13:00:00+02:00,-3.4572847222938345
2023-04-07 14:00:00+02:00,-3.4572847222938345
2023-04-07 15:00:00+02:00,1.5997566229077194
2023-04-07 16:00:00+02:00,1.5997566229077194
2023-04-07 17:00:00+02:00,-1.6213215938840193
2023-04-07 18:00:00+02:00,-1.6213215938840193
2023-04-07 19:00:00+02:00,-1.6213215938840193
2023-04-07 20:00:00+02:00,-1.6213215938840193
2023-04-07 21:00:00+02:00,-1.6213215938840193
2023-04-07 22:00:00+02:00,-1.6213215938840193
2023-04-07 23:00:00+02:00,-1.6213215938840193
2023-04-08 00:00:00+02:00,-1.6213215938840193
2023-04-08 01:00:00+02:00,2.1097867486276805
2023-04-08 02:00:00+02:00,14.511390392717818
2023-04-08 03:00:00+02:00,14.511390392717818
2023-04-08 04:00:00+02:00,14.511390392717818
2023-04-08 05:00:00+02:00,14.511390392717818
2023-04-08 06:00:00+02:00,14.511390392717818
2023-04-08 07:00:00+02:00,14.511390392717818
